machine_id,lifespan_class,is_future,Type,day_index,reading_index,date,timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
MCH-M-03,medium,0,H,86,1,2026-03-28,2026-03-28T03:22:00,311.422,340.0,1787.689,90.0,95.154
MCH-M-03,medium,0,H,86,2,2026-03-28,2026-03-28T06:22:00,311.631,340.0,1788.96,90.0,95.291
MCH-M-03,medium,0,H,86,3,2026-03-28,2026-03-28T09:22:00,311.774,340.0,1781.761,90.0,95.417
MCH-M-03,medium,0,H,86,4,2026-03-28,2026-03-28T12:22:00,311.937,340.0,1775.362,90.0,95.507
MCH-M-03,medium,0,H,86,5,2026-03-28,2026-03-28T15:22:00,312.128,340.0,1766.909,90.0,95.586
MCH-M-03,medium,0,H,86,6,2026-03-28,2026-03-28T18:22:00,312.308,340.0,1753.972,90.0,95.691
MCH-M-03,medium,0,H,86,7,2026-03-28,2026-03-28T21:22:00,312.459,340.0,1773.399,90.0,95.801
MCH-M-03,medium,0,H,87,0,2026-03-29,2026-03-29T00:22:00,312.872,340.0,1771.914,90.0,95.873
MCH-M-03,medium,0,H,87,1,2026-03-29,2026-03-29T03:22:00,313.288,340.0,1791.472,90.0,96.009
MCH-M-03,medium,0,H,87,2,2026-03-29,2026-03-29T06:22:00,313.488,340.0,1808.067,90.0,96.103
MCH-M-03,medium,0,H,87,3,2026-03-29,2026-03-29T09:22:00,313.665,340.0,1811.686,90.0,96.269
MCH-M-03,medium,0,H,87,4,2026-03-29,2026-03-29T12:22:00,313.548,340.0,1791.566,90.0,96.345
MCH-M-03,medium,0,H,87,5,2026-03-29,2026-03-29T15:22:00,313.485,340.0,1765.6,90.0,96.456
MCH-M-03,medium,0,H,87,6,2026-03-29,2026-03-29T18:22:00,313.733,340.0,1761.109,90.0,96.579
MCH-M-03,medium,0,H,87,7,2026-03-29,2026-03-29T21:22:00,313.855,340.0,1848.533,90.0,96.664
MCH-M-03,medium,0,H,88,0,2026-03-30,2026-03-30T00:22:00,313.998,340.0,1838.507,90.0,96.771
MCH-M-03,medium,0,H,88,1,2026-03-30,2026-03-30T03:22:00,314.104,340.0,1866.441,90.0,96.918
MCH-M-03,medium,0,H,88,2,2026-03-30,2026-03-30T06:22:00,314.003,340.0,1875.048,90.0,97.07
MCH-M-03,medium,0,H,88,3,2026-03-30,2026-03-30T09:22:00,313.861,340.0,1882.676,90.0,97.214
MCH-M-03,medium,0,H,88,4,2026-03-30,2026-03-30T12:22:00,313.628,340.0,1886.437,90.0,97.33
MCH-M-03,medium,0,H,88,5,2026-03-30,2026-03-30T15:22:00,313.355,340.0,1868.806,90.0,97.427
MCH-M-03,medium,0,H,88,6,2026-03-30,2026-03-30T18:22:00,313.125,340.0,1853.927,90.0,97.538
MCH-M-03,medium,0,H,88,7,2026-03-30,2026-03-30T21:22:00,313.06,340.0,1837.958,90.0,97.677
MCH-M-03,medium,0,H,89,0,2026-03-31,2026-03-31T00:22:00,312.927,340.0,1835.393,90.0,97.797
MCH-M-03,medium,0,H,89,1,2026-03-31,2026-03-31T03:22:00,312.928,340.0,1856.898,90.0,97.919
MCH-M-03,medium,0,H,89,2,2026-03-31,2026-03-31T06:22:00,312.711,340.0,1871.211,90.0,98.021
MCH-M-03,medium,0,H,89,3,2026-03-31,2026-03-31T09:22:00,312.452,340.0,1886.54,90.0,98.159
MCH-M-03,medium,0,H,89,4,2026-03-31,2026-03-31T12:22:00,312.225,340.0,1877.258,90.0,98.268
MCH-M-03,medium,0,H,89,5,2026-03-31,2026-03-31T15:22:00,312.005,340.0,1857.514,90.0,98.417
MCH-M-03,medium,0,H,89,6,2026-03-31,2026-03-31T18:22:00,311.814,340.0,1839.658,90.0,98.511
MCH-M-03,medium,0,H,89,7,2026-03-31,2026-03-31T21:22:00,311.779,340.0,1842.098,90.0,98.639
MCH-M-03,medium,0,H,90,0,2026-04-01,2026-04-01T00:22:00,311.711,340.0,1847.262,90.0,98.762
MCH-M-03,medium,0,H,90,1,2026-04-01,2026-04-01T03:22:00,311.544,340.0,1862.492,90.0,98.872
MCH-M-03,medium,0,H,90,2,2026-04-01,2026-04-01T06:22:00,311.415,340.0,1874.775,90.0,98.986
MCH-M-03,medium,0,H,90,3,2026-04-01,2026-04-01T09:22:00,311.025,340.0,1881.177,90.0,99.074
MCH-M-03,medium,0,H,90,4,2026-04-01,2026-04-01T12:22:00,310.741,340.0,1869.273,90.0,99.221
MCH-M-03,medium,0,H,90,5,2026-04-01,2026-04-01T15:22:00,310.51,340.0,1854.313,90.0,99.314
MCH-M-03,medium,0,H,90,6,2026-04-01,2026-04-01T18:22:00,310.204,340.0,1836.555,90.0,99.456
MCH-M-03,medium,0,H,90,7,2026-04-01,2026-04-01T21:22:00,310.144,340.0,1864.053,90.0,99.564
MCH-M-03,medium,0,H,91,0,2026-04-02,2026-04-02T00:22:00,310.219,340.0,1879.203,90.0,99.671
MCH-M-03,medium,0,H,91,1,2026-04-02,2026-04-02T03:22:00,310.435,340.0,1890.866,90.0,99.743
MCH-M-03,medium,0,H,91,2,2026-04-02,2026-04-02T06:22:00,310.452,340.0,1900.0,90.0,99.851
MCH-M-03,medium,0,H,91,3,2026-04-02,2026-04-02T09:22:00,310.296,340.0,1900.0,90.0,99.918
MCH-M-03,medium,0,H,91,4,2026-04-02,2026-04-02T12:22:00,310.193,340.0,1900.0,90.0,100.006
MCH-M-03,medium,0,H,91,5,2026-04-02,2026-04-02T15:22:00,310.22,340.0,1872.311,90.0,100.128
MCH-M-03,medium,0,H,91,6,2026-04-02,2026-04-02T18:22:00,310.233,340.0,1853.294,90.0,100.241
MCH-M-03,medium,0,H,91,7,2026-04-02,2026-04-02T21:22:00,310.336,340.0,1854.974,90.0,100.384
MCH-M-03,medium,0,H,92,0,2026-04-03,2026-04-03T00:22:00,310.526,340.0,1868.512,90.0,100.502
MCH-M-03,medium,0,H,92,1,2026-04-03,2026-04-03T03:22:00,310.715,340.0,1883.245,90.0,100.61
MCH-M-03,medium,0,H,92,2,2026-04-03,2026-04-03T06:22:00,311.038,340.0,1900.0,90.0,100.709
MCH-M-03,medium,0,H,92,3,2026-04-03,2026-04-03T09:22:00,311.154,340.0,1893.064,90.0,100.813
MCH-M-03,medium,0,H,92,4,2026-04-03,2026-04-03T12:22:00,311.213,340.0,1874.247,90.0,100.914
MCH-M-03,medium,0,H,92,5,2026-04-03,2026-04-03T15:22:00,311.527,340.0,1859.467,90.0,101.025
MCH-M-03,medium,0,H,92,6,2026-04-03,2026-04-03T18:22:00,311.829,340.0,1841.617,90.0,101.053
MCH-M-03,medium,0,H,92,7,2026-04-03,2026-04-03T21:22:00,312.009,340.0,1860.097,90.0,101.14
MCH-M-03,medium,0,H,93,0,2026-04-04,2026-04-04T00:22:00,312.381,340.0,1867.451,90.0,101.343
MCH-M-03,medium,0,H,93,1,2026-04-04,2026-04-04T03:22:00,312.715,340.0,1883.165,90.0,101.462
MCH-M-03,medium,0,H,93,2,2026-04-04,2026-04-04T06:22:00,312.934,340.0,1900.0,90.0,101.544
MCH-M-03,medium,0,H,93,3,2026-04-04,2026-04-04T09:22:00,313.052,340.0,1898.049,90.0,101.687
MCH-M-03,medium,0,H,93,4,2026-04-04,2026-04-04T12:22:00,313.363,340.0,1897.791,90.0,101.771
MCH-M-03,medium,0,H,93,5,2026-04-04,2026-04-04T15:22:00,313.536,340.0,1877.869,90.0,101.838
MCH-M-03,medium,0,H,93,6,2026-04-04,2026-04-04T18:22:00,313.888,340.0,1872.638,90.0,101.964
MCH-M-03,medium,0,H,93,7,2026-04-04,2026-04-04T21:22:00,314.233,340.0,1871.936,90.0,102.076
MCH-M-03,medium,0,H,94,0,2026-04-05,2026-04-05T00:22:00,314.469,340.0,1900.0,90.0,102.205
MCH-M-03,medium,0,H,94,1,2026-04-05,2026-04-05T03:22:00,314.713,340.0,1900.0,90.0,102.304
MCH-M-03,medium,0,H,94,2,2026-04-05,2026-04-05T06:22:00,314.675,340.0,1900.0,90.0,102.38
MCH-M-03,medium,0,H,94,3,2026-04-05,2026-04-05T09:22:00,314.879,340.0,1900.0,90.0,102.477
MCH-M-03,medium,0,H,94,4,2026-04-05,2026-04-05T12:22:00,314.98,340.0,1900.0,90.0,102.587
MCH-M-03,medium,0,H,94,5,2026-04-05,2026-04-05T15:22:00,314.955,340.0,1900.0,90.0,102.701
MCH-M-03,medium,0,H,94,6,2026-04-05,2026-04-05T18:22:00,314.889,340.0,1900.0,90.0,102.814
MCH-M-03,medium,0,H,94,7,2026-04-05,2026-04-05T21:22:00,315.178,340.0,1900.0,90.0,102.973
MCH-M-03,medium,0,H,95,0,2026-04-06,2026-04-06T00:22:00,315.21,340.0,1900.0,90.0,103.059
MCH-M-03,medium,0,H,95,1,2026-04-06,2026-04-06T03:22:00,315.235,340.0,1900.0,90.0,103.156
MCH-M-03,medium,0,H,95,2,2026-04-06,2026-04-06T06:22:00,314.986,340.0,1900.0,90.0,103.297
MCH-M-03,medium,0,H,95,3,2026-04-06,2026-04-06T09:22:00,315.031,340.0,1900.0,90.0,103.354
MCH-M-03,medium,0,H,95,4,2026-04-06,2026-04-06T12:22:00,314.996,340.0,1900.0,90.0,103.484
MCH-M-03,medium,0,H,95,5,2026-04-06,2026-04-06T15:22:00,314.917,340.0,1900.0,90.0,103.59
MCH-M-03,medium,0,H,95,6,2026-04-06,2026-04-06T18:22:00,314.89,340.0,1900.0,90.0,103.662
MCH-M-03,medium,0,H,95,7,2026-04-06,2026-04-06T21:22:00,315.043,340.0,1900.0,90.0,103.752
MCH-M-03,medium,0,H,96,0,2026-04-07,2026-04-07T00:22:00,314.876,340.0,1900.0,90.0,103.85
MCH-M-03,medium,0,H,96,1,2026-04-07,2026-04-07T03:22:00,314.569,340.0,1900.0,90.0,103.935
MCH-M-03,medium,0,H,96,2,2026-04-07,2026-04-07T06:22:00,314.277,340.0,1900.0,90.0,104.024
MCH-M-03,medium,0,H,96,3,2026-04-07,2026-04-07T09:22:00,314.117,340.0,1900.0,90.0,104.196
MCH-M-03,medium,0,H,96,4,2026-04-07,2026-04-07T12:22:00,313.764,340.0,1900.0,90.0,104.306
MCH-M-03,medium,0,H,96,5,2026-04-07,2026-04-07T15:22:00,313.462,340.0,1900.0,90.0,104.399
MCH-M-03,medium,0,H,96,6,2026-04-07,2026-04-07T18:22:00,313.202,340.0,1900.0,90.0,104.515
MCH-M-03,medium,0,H,96,7,2026-04-07,2026-04-07T21:22:00,312.989,340.0,1900.0,90.0,104.606
MCH-M-03,medium,0,H,97,0,2026-04-08,2026-04-08T00:22:00,312.834,340.0,1900.0,90.0,83.457
MCH-M-03,medium,0,H,97,1,2026-04-08,2026-04-08T03:22:00,312.77,340.0,1900.0,90.0,83.519
MCH-M-03,medium,0,H,97,2,2026-04-08,2026-04-08T06:22:00,312.588,340.0,1900.0,90.0,83.628
MCH-M-03,medium,0,H,97,3,2026-04-08,2026-04-08T09:22:00,312.4,340.0,1900.0,90.0,83.804
MCH-M-03,medium,0,H,97,4,2026-04-08,2026-04-08T12:22:00,312.224,340.0,1900.0,90.0,83.925
MCH-M-03,medium,0,H,97,5,2026-04-08,2026-04-08T15:22:00,311.886,340.0,1900.0,90.0,84.033
MCH-M-03,medium,0,H,97,6,2026-04-08,2026-04-08T18:22:00,311.855,340.0,1900.0,90.0,84.125
MCH-M-03,medium,0,H,97,7,2026-04-08,2026-04-08T21:22:00,311.736,340.0,1900.0,90.0,84.233
MCH-M-03,medium,0,H,98,0,2026-04-09,2026-04-09T00:22:00,311.9,340.0,1900.0,90.0,84.355
MCH-M-03,medium,0,H,98,1,2026-04-09,2026-04-09T03:22:00,311.879,340.0,1900.0,90.0,84.48
MCH-M-03,medium,0,H,98,2,2026-04-09,2026-04-09T06:22:00,311.849,340.0,1900.0,90.0,84.574
MCH-M-03,medium,0,H,98,3,2026-04-09,2026-04-09T09:22:00,311.814,340.0,1900.0,90.0,84.698
MCH-M-03,medium,0,H,98,4,2026-04-09,2026-04-09T12:22:00,311.77,340.0,1900.0,90.0,84.818
MCH-M-03,medium,0,H,98,5,2026-04-09,2026-04-09T15:22:00,311.797,340.0,1900.0,90.0,84.933
MCH-M-03,medium,0,H,98,6,2026-04-09,2026-04-09T18:22:00,311.899,340.0,1900.0,90.0,85.013
MCH-M-03,medium,0,H,98,7,2026-04-09,2026-04-09T21:22:00,312.074,340.0,1900.0,90.0,85.078
MCH-M-03,medium,0,H,99,0,2026-04-10,2026-04-10T00:22:00,312.432,340.0,1900.0,90.0,85.136
MCH-M-03,medium,0,H,99,1,2026-04-10,2026-04-10T03:22:00,312.718,340.0,1900.0,90.0,85.228
MCH-M-03,medium,0,H,99,2,2026-04-10,2026-04-10T06:22:00,313.076,340.0,1900.0,90.0,85.352
MCH-M-03,medium,0,H,99,3,2026-04-10,2026-04-10T09:22:00,313.24,340.0,1900.0,90.0,85.486
MCH-M-03,medium,0,H,99,4,2026-04-10,2026-04-10T12:22:00,313.349,340.0,1900.0,90.0,85.606
MCH-M-03,medium,0,H,99,5,2026-04-10,2026-04-10T15:22:00,313.459,340.0,1900.0,90.0,85.753
MCH-M-03,medium,0,H,99,6,2026-04-10,2026-04-10T18:22:00,313.764,340.0,1900.0,90.0,85.839
MCH-M-03,medium,0,H,99,7,2026-04-10,2026-04-10T21:22:00,314.251,340.0,1900.0,90.0,85.938
MCH-M-03,medium,0,H,100,0,2026-04-11,2026-04-11T00:22:00,314.644,340.0,1900.0,90.0,86.052
MCH-M-03,medium,0,H,100,1,2026-04-11,2026-04-11T03:22:00,315.007,340.0,1900.0,90.0,86.124
MCH-M-03,medium,0,H,100,2,2026-04-11,2026-04-11T06:22:00,315.165,340.0,1900.0,90.0,86.243
MCH-M-03,medium,0,H,100,3,2026-04-11,2026-04-11T09:22:00,315.394,340.0,1900.0,90.0,86.411
MCH-M-03,medium,0,H,100,4,2026-04-11,2026-04-11T12:22:00,315.646,340.0,1900.0,90.0,86.498
MCH-M-03,medium,0,H,100,5,2026-04-11,2026-04-11T15:22:00,316.16,340.0,1900.0,90.0,86.615
MCH-M-03,medium,0,H,100,6,2026-04-11,2026-04-11T18:22:00,316.415,340.0,1900.0,90.0,86.787
MCH-M-03,medium,0,H,100,7,2026-04-11,2026-04-11T21:22:00,316.642,340.0,1900.0,90.0,86.851
MCH-M-03,medium,0,H,101,0,2026-04-12,2026-04-12T00:22:00,316.853,340.0,1900.0,90.0,86.96
MCH-M-03,medium,0,H,101,1,2026-04-12,2026-04-12T03:22:00,316.987,340.0,1900.0,90.0,87.039
MCH-M-03,medium,0,H,101,2,2026-04-12,2026-04-12T06:22:00,317.072,340.0,1900.0,90.0,87.103
MCH-M-03,medium,0,H,101,3,2026-04-12,2026-04-12T09:22:00,317.163,340.0,1900.0,90.0,87.244
MCH-M-03,medium,0,H,101,4,2026-04-12,2026-04-12T12:22:00,317.226,340.0,1900.0,90.0,87.38
MCH-M-03,medium,0,H,101,5,2026-04-12,2026-04-12T15:22:00,317.49,340.0,1900.0,90.0,87.492
MCH-M-03,medium,0,H,101,6,2026-04-12,2026-04-12T18:22:00,317.559,340.0,1900.0,90.0,87.577
MCH-M-03,medium,0,H,101,7,2026-04-12,2026-04-12T21:22:00,317.782,340.0,1900.0,90.0,87.692
MCH-M-03,medium,0,H,102,0,2026-04-13,2026-04-13T00:22:00,317.667,340.0,1900.0,90.0,87.823
MCH-M-03,medium,0,H,102,1,2026-04-13,2026-04-13T03:22:00,317.709,340.0,1900.0,90.0,87.903
MCH-M-03,medium,0,H,102,2,2026-04-13,2026-04-13T06:22:00,317.496,340.0,1900.0,90.0,88.033
MCH-M-03,medium,0,H,102,3,2026-04-13,2026-04-13T09:22:00,317.397,340.0,1900.0,90.0,88.145
MCH-M-03,medium,0,H,102,4,2026-04-13,2026-04-13T12:22:00,317.217,340.0,1900.0,90.0,88.235
MCH-M-03,medium,0,H,102,5,2026-04-13,2026-04-13T15:22:00,317.151,340.0,1900.0,90.0,88.403
MCH-M-03,medium,0,H,102,6,2026-04-13,2026-04-13T18:22:00,317.07,340.0,1900.0,90.0,88.464
MCH-M-03,medium,0,H,102,7,2026-04-13,2026-04-13T21:22:00,317.053,340.0,1900.0,90.0,88.552
MCH-M-03,medium,0,H,103,0,2026-04-14,2026-04-14T00:22:00,316.818,340.0,1900.0,90.0,88.626
MCH-M-03,medium,0,H,103,1,2026-04-14,2026-04-14T03:22:00,316.751,340.0,1900.0,90.0,88.723
MCH-M-03,medium,0,H,103,2,2026-04-14,2026-04-14T06:22:00,316.676,340.0,1900.0,90.0,88.807
MCH-M-03,medium,0,H,103,3,2026-04-14,2026-04-14T09:22:00,316.416,340.0,1900.0,90.0,88.927
MCH-M-03,medium,0,H,103,4,2026-04-14,2026-04-14T12:22:00,315.996,340.0,1900.0,90.0,89.064
MCH-M-03,medium,0,H,103,5,2026-04-14,2026-04-14T15:22:00,315.755,340.0,1900.0,90.0,89.197
MCH-M-03,medium,0,H,103,6,2026-04-14,2026-04-14T18:22:00,315.596,340.0,1900.0,90.0,89.286
MCH-M-03,medium,0,H,103,7,2026-04-14,2026-04-14T21:22:00,315.387,340.0,1900.0,90.0,89.399
MCH-M-03,medium,0,H,104,0,2026-04-15,2026-04-15T00:22:00,315.319,340.0,1900.0,90.0,89.525
MCH-M-03,medium,0,H,104,1,2026-04-15,2026-04-15T03:22:00,315.362,340.0,1900.0,90.0,89.618
MCH-M-03,medium,0,H,104,2,2026-04-15,2026-04-15T06:22:00,315.137,340.0,1900.0,90.0,89.69
MCH-M-03,medium,0,H,104,3,2026-04-15,2026-04-15T09:22:00,314.908,340.0,1900.0,90.0,89.803
MCH-M-03,medium,0,H,104,4,2026-04-15,2026-04-15T12:22:00,314.68,340.0,1900.0,90.0,89.943
MCH-M-03,medium,0,H,104,5,2026-04-15,2026-04-15T15:22:00,314.499,340.0,1900.0,90.0,90.113
MCH-M-03,medium,0,H,104,6,2026-04-15,2026-04-15T18:22:00,314.198,340.0,1900.0,90.0,90.225
MCH-M-03,medium,0,H,104,7,2026-04-15,2026-04-15T21:22:00,314.005,340.0,1900.0,90.0,90.343
MCH-M-03,medium,0,H,105,0,2026-04-16,2026-04-16T00:22:00,314.349,340.0,1900.0,90.0,90.433
MCH-M-03,medium,0,H,105,1,2026-04-16,2026-04-16T03:22:00,314.377,340.0,1900.0,90.0,90.519
MCH-M-03,medium,0,H,105,2,2026-04-16,2026-04-16T06:22:00,314.377,340.0,1900.0,90.0,90.61
MCH-M-03,medium,0,H,105,3,2026-04-16,2026-04-16T09:22:00,314.299,340.0,1900.0,90.0,90.745
MCH-M-03,medium,0,H,105,4,2026-04-16,2026-04-16T12:22:00,314.175,340.0,1900.0,90.0,90.847
MCH-M-03,medium,0,H,105,5,2026-04-16,2026-04-16T15:22:00,314.357,340.0,1900.0,90.0,90.981
MCH-M-03,medium,0,H,105,6,2026-04-16,2026-04-16T18:22:00,314.417,340.0,1900.0,90.0,91.112
MCH-M-03,medium,0,H,105,7,2026-04-16,2026-04-16T21:22:00,314.478,340.0,1900.0,90.0,91.23
MCH-M-03,medium,0,H,106,0,2026-04-17,2026-04-17T00:22:00,314.784,340.0,1900.0,90.0,91.385
MCH-M-03,medium,0,H,106,1,2026-04-17,2026-04-17T03:22:00,314.995,340.0,1900.0,90.0,91.486
MCH-M-03,medium,0,H,106,2,2026-04-17,2026-04-17T06:22:00,315.119,340.0,1900.0,90.0,91.583
MCH-M-03,medium,0,H,106,3,2026-04-17,2026-04-17T09:22:00,315.256,340.0,1900.0,90.0,91.716
MCH-M-03,medium,0,H,106,4,2026-04-17,2026-04-17T12:22:00,315.296,340.0,1900.0,90.0,91.829
MCH-M-03,medium,0,H,106,5,2026-04-17,2026-04-17T15:22:00,315.3,340.0,1900.0,90.0,91.903
MCH-M-03,medium,0,H,106,6,2026-04-17,2026-04-17T18:22:00,315.484,340.0,1900.0,90.0,92.007
MCH-M-03,medium,0,H,106,7,2026-04-17,2026-04-17T21:22:00,315.791,340.0,1900.0,90.0,92.102
MCH-M-03,medium,0,H,107,0,2026-04-18,2026-04-18T00:22:00,315.946,340.0,1900.0,90.0,92.226
MCH-M-03,medium,0,H,107,1,2026-04-18,2026-04-18T03:22:00,316.076,340.0,1900.0,90.0,92.305
MCH-M-03,medium,0,H,107,2,2026-04-18,2026-04-18T06:22:00,316.496,340.0,1900.0,90.0,92.406
MCH-M-03,medium,0,H,107,3,2026-04-18,2026-04-18T09:22:00,316.675,340.0,1900.0,90.0,92.498
MCH-M-03,medium,0,H,107,4,2026-04-18,2026-04-18T12:22:00,316.826,340.0,1900.0,90.0,92.616
MCH-M-03,medium,0,H,107,5,2026-04-18,2026-04-18T15:22:00,317.133,340.0,1900.0,90.0,92.719
MCH-M-03,medium,0,H,107,6,2026-04-18,2026-04-18T18:22:00,317.285,340.0,1900.0,90.0,92.794
MCH-M-03,medium,0,H,107,7,2026-04-18,2026-04-18T21:22:00,317.533,340.0,1900.0,90.0,92.908
MCH-M-03,medium,0,H,108,0,2026-04-19,2026-04-19T00:22:00,317.712,340.0,1900.0,90.0,92.976
MCH-M-03,medium,0,H,108,1,2026-04-19,2026-04-19T03:22:00,317.9,340.0,1900.0,90.0,93.07
MCH-M-03,medium,0,H,108,2,2026-04-19,2026-04-19T06:22:00,318.095,340.0,1900.0,90.0,93.216
MCH-M-03,medium,0,H,108,3,2026-04-19,2026-04-19T09:22:00,318.047,340.0,1900.0,90.0,93.331
MCH-M-03,medium,0,H,108,4,2026-04-19,2026-04-19T12:22:00,317.991,340.0,1900.0,90.0,93.411
MCH-M-03,medium,0,H,108,5,2026-04-19,2026-04-19T15:22:00,318.371,340.0,1900.0,90.0,93.616
MCH-M-03,medium,0,H,108,6,2026-04-19,2026-04-19T18:22:00,318.628,340.0,1900.0,90.0,93.711
MCH-M-03,medium,0,H,108,7,2026-04-19,2026-04-19T21:22:00,318.857,340.0,1900.0,90.0,93.833
MCH-M-03,medium,0,H,109,0,2026-04-20,2026-04-20T00:22:00,318.797,340.0,1900.0,90.0,93.928
MCH-M-03,medium,0,H,109,1,2026-04-20,2026-04-20T03:22:00,318.712,340.0,1900.0,90.0,93.995
MCH-M-03,medium,0,H,109,2,2026-04-20,2026-04-20T06:22:00,318.619,340.0,1900.0,90.0,94.107
MCH-M-03,medium,0,H,109,3,2026-04-20,2026-04-20T09:22:00,318.478,340.0,1900.0,90.0,94.218
MCH-M-03,medium,0,H,109,4,2026-04-20,2026-04-20T12:22:00,318.258,340.0,1900.0,90.0,94.283
MCH-M-03,medium,0,H,109,5,2026-04-20,2026-04-20T15:22:00,318.142,340.0,1900.0,90.0,94.353
MCH-M-03,medium,0,H,109,6,2026-04-20,2026-04-20T18:22:00,318.13,340.0,1900.0,90.0,94.471
MCH-M-03,medium,0,H,109,7,2026-04-20,2026-04-20T21:22:00,318.115,340.0,1900.0,90.0,94.621
MCH-M-03,medium,0,H,110,0,2026-04-21,2026-04-21T00:22:00,318.051,340.0,1900.0,90.0,94.759
MCH-M-03,medium,0,H,110,1,2026-04-21,2026-04-21T03:22:00,317.889,340.0,1900.0,90.0,94.909
MCH-M-03,medium,0,H,110,2,2026-04-21,2026-04-21T06:22:00,317.74,340.0,1900.0,90.0,95.004
MCH-M-03,medium,0,H,110,3,2026-04-21,2026-04-21T09:22:00,317.353,340.0,1900.0,90.0,95.091
MCH-M-03,medium,0,H,110,4,2026-04-21,2026-04-21T12:22:00,316.981,340.0,1900.0,90.0,95.223
MCH-M-03,medium,0,H,110,5,2026-04-21,2026-04-21T15:22:00,316.75,340.0,1900.0,90.0,95.298
MCH-M-03,medium,0,H,110,6,2026-04-21,2026-04-21T18:22:00,316.473,340.0,1900.0,90.0,95.414
MCH-M-03,medium,0,H,110,7,2026-04-21,2026-04-21T21:22:00,316.119,340.0,1900.0,90.0,95.521
MCH-M-03,medium,0,H,111,0,2026-04-22,2026-04-22T00:22:00,316.065,340.0,1900.0,90.0,95.609
MCH-M-03,medium,0,H,111,1,2026-04-22,2026-04-22T03:22:00,315.887,340.0,1900.0,90.0,95.706
MCH-M-03,medium,0,H,111,2,2026-04-22,2026-04-22T06:22:00,315.724,340.0,1900.0,90.0,95.823
MCH-M-03,medium,0,H,111,3,2026-04-22,2026-04-22T09:22:00,315.415,340.0,1900.0,90.0,95.956
MCH-M-03,medium,0,H,111,4,2026-04-22,2026-04-22T12:22:00,315.285,340.0,1900.0,90.0,96.089
MCH-M-03,medium,0,H,111,5,2026-04-22,2026-04-22T15:22:00,314.898,340.0,1900.0,90.0,96.217
MCH-M-03,medium,0,H,111,6,2026-04-22,2026-04-22T18:22:00,314.507,340.0,1900.0,90.0,96.331
MCH-M-03,medium,0,H,111,7,2026-04-22,2026-04-22T21:22:00,314.426,340.0,1900.0,90.0,96.443
MCH-M-03,medium,0,H,112,0,2026-04-23,2026-04-23T00:22:00,314.505,340.0,1900.0,90.0,96.567
MCH-M-03,medium,0,H,112,1,2026-04-23,2026-04-23T03:22:00,314.602,340.0,1900.0,90.0,96.665
MCH-M-03,medium,0,H,112,2,2026-04-23,2026-04-23T06:22:00,314.698,340.0,1900.0,90.0,96.795
MCH-M-03,medium,0,H,112,3,2026-04-23,2026-04-23T09:22:00,314.623,340.0,1900.0,90.0,96.876
MCH-M-03,medium,0,H,112,4,2026-04-23,2026-04-23T12:22:00,314.674,340.0,1900.0,90.0,97.027
MCH-M-03,medium,0,H,112,5,2026-04-23,2026-04-23T15:22:00,314.595,340.0,1900.0,90.0,97.104
MCH-M-03,medium,0,H,112,6,2026-04-23,2026-04-23T18:22:00,314.593,340.0,1900.0,90.0,97.19
MCH-M-03,medium,0,H,112,7,2026-04-23,2026-04-23T21:22:00,314.675,340.0,1900.0,90.0,97.261
MCH-M-03,medium,0,H,113,0,2026-04-24,2026-04-24T00:22:00,314.894,340.0,1900.0,90.0,97.34
MCH-M-03,medium,0,H,113,1,2026-04-24,2026-04-24T03:22:00,315.231,340.0,1900.0,90.0,97.46
MCH-M-03,medium,0,H,113,2,2026-04-24,2026-04-24T06:22:00,315.514,340.0,1900.0,90.0,97.556
MCH-M-03,medium,0,H,113,3,2026-04-24,2026-04-24T09:22:00,315.849,340.0,1900.0,90.0,97.641
MCH-M-03,medium,0,H,113,4,2026-04-24,2026-04-24T12:22:00,315.879,340.0,1900.0,90.0,97.781
MCH-M-03,medium,0,H,113,5,2026-04-24,2026-04-24T15:22:00,315.965,340.0,1900.0,90.0,97.883
MCH-M-03,medium,0,H,113,6,2026-04-24,2026-04-24T18:22:00,316.353,340.0,1900.0,90.0,97.982
MCH-M-03,medium,0,H,113,7,2026-04-24,2026-04-24T21:22:00,316.76,340.0,1900.0,90.0,98.079
MCH-M-03,medium,0,H,114,0,2026-04-25,2026-04-25T00:22:00,317.118,340.0,1900.0,90.0,98.23
MCH-M-03,medium,0,H,114,1,2026-04-25,2026-04-25T03:22:00,317.409,340.0,1900.0,90.0,98.371
MCH-M-03,medium,0,H,114,2,2026-04-25,2026-04-25T06:22:00,317.78,340.0,1900.0,90.0,98.478
MCH-M-03,medium,0,H,114,3,2026-04-25,2026-04-25T09:22:00,318.12,340.0,1900.0,90.0,98.61
MCH-M-03,medium,0,H,114,4,2026-04-25,2026-04-25T12:22:00,318.346,340.0,1900.0,90.0,98.735
MCH-M-03,medium,0,H,114,5,2026-04-25,2026-04-25T15:22:00,318.621,340.0,1900.0,90.0,98.841
MCH-M-03,medium,0,H,114,6,2026-04-25,2026-04-25T18:22:00,318.944,340.0,1900.0,90.0,98.928
MCH-M-03,medium,0,H,114,7,2026-04-25,2026-04-25T21:22:00,319.297,340.0,1900.0,90.0,99.002
MCH-M-03,medium,0,H,115,0,2026-04-26,2026-04-26T00:22:00,319.535,340.0,1900.0,90.0,99.146
